source_id,source_document,source_sha256_prefix,extraction_run,table_name,state_code,area_name,residence,religion,age_group,measure,sex,value
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,all,Age not stated,illiterate,persons,36955
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,all,Age not stated,illiterate,males,17536
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,all,Age not stated,illiterate,females,19419
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,all,Age not stated,literate,persons,36690
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,all,Age not stated,literate,males,22973
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,all,Age not stated,literate,females,13717
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,hindu,Total,total_population,persons,39406984
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,hindu,Total,total_population,males,20233612
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,hindu,Total,total_population,females,19173372
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,hindu,Total,illiterate,persons,16830154
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,hindu,Total,illiterate,males,6805342
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,hindu,Total,illiterate,females,10024812
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,hindu,Total,literate,persons,22576830
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,hindu,Total,literate,males,13428270
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,hindu,Total,literate,females,9148560
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,hindu,0-6,total_population,persons,5606441
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,hindu,0-6,total_population,males,2862713
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,hindu,0-6,total_population,females,2743728
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,hindu,0-6,illiterate,persons,5606441
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,hindu,0-6,illiterate,males,2862713
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,hindu,0-6,illiterate,females,2743728
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,hindu,0-6,literate,persons,0
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,hindu,0-6,literate,males,0
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,hindu,0-6,literate,females,0
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,hindu,Age not stated,total_population,persons,47934
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,hindu,Age not stated,total_population,males,26524
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,hindu,Age not stated,total_population,females,21410
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,hindu,Age not stated,illiterate,persons,22574
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,hindu,Age not stated,illiterate,males,10519
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,hindu,Age not stated,illiterate,females,12055
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,hindu,Age not stated,literate,persons,25360
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,hindu,Age not stated,literate,males,16005
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,hindu,Age not stated,literate,females,9355
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,muslim,Total,total_population,persons,16845034
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,muslim,Total,total_population,males,8628280
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,muslim,Total,total_population,females,8216754
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,muslim,Total,illiterate,persons,9309126
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,muslim,Total,illiterate,males,4250237
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,muslim,Total,illiterate,females,5058889
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,muslim,Total,literate,persons,7535908
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,muslim,Total,literate,males,4378043
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,muslim,Total,literate,females,3157865
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,muslim,0-6,total_population,persons,3289411
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,muslim,0-6,total_population,males,1669639
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,muslim,0-6,total_population,females,1619772
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,muslim,0-6,illiterate,persons,3289411
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,muslim,0-6,illiterate,males,1669639
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,muslim,0-6,illiterate,females,1619772
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,muslim,0-6,literate,persons,0
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,muslim,0-6,literate,males,0
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,muslim,0-6,literate,females,0
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,muslim,Age not stated,total_population,persons,22909
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,muslim,Age not stated,total_population,males,12375
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,muslim,Age not stated,total_population,females,10534
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,muslim,Age not stated,illiterate,persons,13214
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,muslim,Age not stated,illiterate,males,6498
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,muslim,Age not stated,illiterate,females,6716
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,muslim,Age not stated,literate,persons,9695
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,muslim,Age not stated,literate,males,5877
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,muslim,Age not stated,literate,females,3818
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,christian,Total,total_population,persons,393358
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,christian,Total,total_population,males,197293
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,christian,Total,total_population,females,196065
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,christian,Total,illiterate,persons,181638
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,christian,Total,illiterate,males,76377
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,christian,Total,illiterate,females,105261
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,christian,Total,literate,persons,211720
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,christian,Total,literate,males,120916
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,christian,Total,literate,females,90804
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,christian,0-6,total_population,persons,58697
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,christian,0-6,total_population,males,29804
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,christian,0-6,total_population,females,28893
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,christian,0-6,illiterate,persons,58697
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,christian,0-6,illiterate,males,29804
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,christian,0-6,illiterate,females,28893
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,christian,0-6,literate,persons,0
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,christian,0-6,literate,males,0
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,christian,0-6,literate,females,0
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,christian,Age not stated,total_population,persons,606
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,christian,Age not stated,total_population,males,336
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,christian,Age not stated,total_population,females,270
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,christian,Age not stated,illiterate,persons,298
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,christian,Age not stated,illiterate,males,144
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,christian,Age not stated,illiterate,females,154
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,christian,Age not stated,literate,persons,308
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,christian,Age not stated,literate,males,192
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,christian,Age not stated,literate,females,116
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,sikh,Total,total_population,persons,10758
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,sikh,Total,total_population,males,6279
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,sikh,Total,total_population,females,4479
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,sikh,Total,illiterate,persons,3535
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,sikh,Total,illiterate,males,1536
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,sikh,Total,illiterate,females,1999
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,sikh,Total,literate,persons,7223
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,sikh,Total,literate,males,4743
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,sikh,Total,literate,females,2480
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,sikh,0-6,total_population,persons,1342
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,sikh,0-6,total_population,males,704
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,sikh,0-6,total_population,females,638
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,sikh,0-6,illiterate,persons,1342
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,sikh,0-6,illiterate,males,704
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,sikh,0-6,illiterate,females,638
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,sikh,0-6,literate,persons,0
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,sikh,0-6,literate,males,0
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,sikh,0-6,literate,females,0
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,sikh,Age not stated,total_population,persons,77
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,sikh,Age not stated,total_population,males,43
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,sikh,Age not stated,total_population,females,34
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,sikh,Age not stated,illiterate,persons,30
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,sikh,Age not stated,illiterate,males,5
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,sikh,Age not stated,illiterate,females,25
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,sikh,Age not stated,literate,persons,47
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,sikh,Age not stated,literate,males,38
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,sikh,Age not stated,literate,females,9
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,buddhist,Total,total_population,persons,171455
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,buddhist,Total,total_population,males,86261
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,buddhist,Total,total_population,females,85194
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,buddhist,Total,illiterate,persons,66394
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,buddhist,Total,illiterate,males,25917
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,buddhist,Total,illiterate,females,40477
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,buddhist,Total,literate,persons,105061
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,buddhist,Total,literate,males,60344
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,buddhist,Total,literate,females,44717
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,buddhist,0-6,total_population,persons,20288
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,buddhist,0-6,total_population,males,10303
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,buddhist,0-6,total_population,females,9985
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,buddhist,0-6,illiterate,persons,20288
census-india-2001,sources/census-2001/c-series/c09-education-by-religion.xls,f321cba7ff4138da,census2001-c09-extract-v1.0.0-20260529T051455Z,C2909,19,State - WEST BENGAL  19,rural,buddhist,0-6,illiterate,males,10303
